District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
East,Kono,Gbense,Moindekor,pessima st,hand dug well,8.64547,-10.96302,428,b1610z5q,https://akvoflow-110.s3.amazonaws.com/images/0d3da309-cb75-4569-aa54-ad161dae5592.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Private,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,20,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Tankoro,Woafeh,Sahrquee Town,Ansarul Islamic Mission Water Point,8.639515,-10.97013,441,b0w66mo5,https://akvoflow-110.s3.amazonaws.com/images/d17bf913-be3c-46be-974f-cc9fc975b1ec.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,Yes,OTHER:No Fence,Seasonal,5,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,IRC,School members,5:School,6:School,1:Yes,1:Yes,No,<Null>,30,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,3:Bucket,3:Liquid soap
East,Kenema,Lower Bambara,Sei,Gangama,Gangama  Community Well,8.305681,-10.994236,253.7,alk2t37a,https://akvoflow-110.s3.amazonaws.com/images/f5e1f953-a4b9-4f09-b06b-9f9e70978e78.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,1:Yes,11,1:Yes – Functional (and in use),<Null>,5:More than a year,No,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,GOAL,UNICEF,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,180,Yes,Yes,No,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>
East,Kailahun,Jawie,Sowa,Daru,Daru water point,7.991159,-10.843533,221.5,a73wi3wz,https://akvoflow-110.s3.amazonaws.com/images/f963bd26-6d60-4e44-94ad-703a4523668a.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,<Null>,9:No Damages,Seasonal,1,1:Yes,<Null>,5:Only after system breakdown,"1:Good, practically always",1:Crystal clear,2006,Private,Private,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,5,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Jawie,Upper Luyengeh,Jawulo,Jawulo water point,7.863256,-10.958459,201.7,a18do1n4,https://akvoflow-110.s3.amazonaws.com/images/6f6758cb-85cd-453d-86f5-4f2379976420.jpg,2:Protected dug well,1:Hand pump,1:Afridev,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,5:More than a year,No,9:No Damages,Seasonal,1,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1980,SALWACO,Slawaco,1:Community,2:Other community group,2:No,<Null>,Yes,2:No,45,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Teng,Konio,Fosonkondu,Fosonkodu Water Point,8.448698,-10.308252,437.7,as4l904q,https://akvoflow-110.s3.amazonaws.com/images/ea93e39a-182b-41e7-ac3b-1061375159a0.jpg,2:Protected dug well,1:Hand pump,5:Inkar,<Null>,2:No,<Null>,4:No - Broken down,4:Over a year ago,5:More than a year,No,3:Damaged Pump,Always water,<Null>,2:No,Water facility never worked after completion,<Null>,<Null>,<Null>,2013,Community,Private pump mechanic,1:Community,1:WASH management committee,1:Yes,1:Yes,No,<Null>,300,Yes,Yes,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin,2:Water is not available,5:Water kettle/cooler,5:None
East,Kono,Gbense,Moindekor,James sinnah st sinnah town,hand dug well,8.655193,-10.968916,438,b1m3qb7d,https://akvoflow-110.s3.amazonaws.com/images/7cb88268-5f0a-4f32-a20f-f8f569ab52c0.jpg,OTHER:protected shallow well,<Null>,<Null>,<Null>,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,<Null>,<Null>,<Null>,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,<Null>,<Null>,7:Other Institution,8:Other Institution,1:Yes,1:Yes,<Null>,<Null>,0,Yes,Yes,Yes,Yes,Yes,No,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Gaura,Kokoru,Perrie,Foday Lassana,7.660019,-11.078623,235.9,9rw9a7sy,https://akvoflow-110.s3.amazonaws.com/images/af4e6ca6-5120-42d2-b1e4-dcf95a83fac1.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,5:Damaged Tap,Seasonal,1,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1988,Water Aid,Water Aid,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,999:Don't know,90,No,<Null>,<Null>,<Null>,<Null>,<Null>,4:Surface flow of sewage,2:Water is not available,1:No device present,5:None
East,Kono,Nimiyama,Njaifeh,Back  Street,Back  Street,8.540111,-11.245005,318,awbs5zpe,https://akvoflow-110.s3.amazonaws.com/images/f376a07e-d46a-4cbd-9014-bdfa0de72e5c.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,Community,community,1:Community,2:Other community group,1:Yes,1:Yes,Yes,1:Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,1:Bar soap
East,Kono,Nimiyama,Njaifeh,Njama,Tap,8.539132,-11.24571,325,awa5tifd,https://akvoflow-110.s3.amazonaws.com/images/aaed0763-af52-43e5-9c36-1481e906284e.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,<Null>,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete|OTHER:no good care,Seasonal,2,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1985,Community,<Null>,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,8,Yes,No,Yes,No,Yes,No,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Gaura,Kokoru,Perrie,Fatu Foday,7.661025,-11.079105,106.4,9rxxezwn,https://akvoflow-110.s3.amazonaws.com/images/e3e5a5a6-901b-40af-966e-4cad973b04f3.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,9:No Damages,Seasonal,1,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1988,Water Aid,GOAL,1:Community,1:WASH management committee,1:Yes,1:Yes,Unknown,<Null>,90,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,4:Surface flow of sewage,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Kondebotihun,Kondebutihun Layout,Household  Standing  Pump,7.902409,-11.179668,229,a314k4ok,https://akvoflow-110.s3.amazonaws.com/images/38fae22c-b411-48c3-b8bd-9c5fda73a95f.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,Household  Standing Pump,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,9:No Damages,Seasonal,4,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,2015,Private,Private,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,1:Yes,60,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,1:Water is available,5:Water kettle/cooler,5:None
East,Kenema,Nongowa,Gbo Lambayama B,Gbo Lambayama. A. Kondebutihun,Household  Water  Tank,7.901753,-11.180106,292,a301uyd5,https://akvoflow-110.s3.amazonaws.com/images/37ba49db-b0c2-4f13-8654-530e99247674.jpg,5:Sand/Sub-surface dam (with well or standpipe),3:Surface pump,2:Bucket,household  Water  Tank,<Null>,<Null>,2:Yes – Functional (but not in use),<Null>,5:More than a year,Yes,9:No Damages,Dry always / Never water,<Null>,1:Yes,<Null>,1:No payment – its free,2:Reasonable (< 7 days per month no supply),<Null>,2015,Private,Private,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
East,Kono,Toli,Komadu,Gbetema,Bore hole,8.960075,-10.654199,602,bfmbhw4t,https://akvoflow-110.s3.amazonaws.com/images/6b1fa841-c106-4f3e-a218-8b4a7ab02dee.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,6:Damaged Concrete,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2004,Peace Wind japan,<Null>,1:Community,2:Other community group,2:No,<Null>,No,<Null>,130,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Lei,Lei,Kombayendeh,Tap,8.787102,-10.709191,581,b7o9b5xv,https://akvoflow-110.s3.amazonaws.com/images/8915bce9-4b7b-488a-9ac3-d02bff324500.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,5:More than a year,<Null>,9:No Damages,Seasonal,2,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1985,Water Aid,<Null>,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,2:No,160,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,2:Tap,1:Bar soap
East,Kenema,Gaura,Joru,Jao,RC Primary Water Point,7.614635,-11.145158,169.4,9pt7h53v,https://akvoflow-110.s3.amazonaws.com/images/b8963744-751d-420b-8721-5699119bedcd.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,Yes,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Other,Muwoda,5:School,6:School,2:No,<Null>,No,<Null>,180,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,3:Bucket,5:None
East,Kono,Sandor,<Null>,Yormadu,Yormadu CHC,8.739164,-11.101778,375,b5gz36w9,https://akvoflow-110.s3.amazonaws.com/images/2ee1a8c8-2e76-46e9-82d1-a4c2f0bfe105.jpg,2:Protected dug well,1:Hand pump,4:India Mark,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Yes,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2002,World Vision,<Null>,6:Health Facility,7:Health Facility,2:No,<Null>,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Bongema 1,Public Stand Post,8.587805,-11.056582,420,ayini679,https://akvoflow-110.s3.amazonaws.com/images/98e035a1-61af-469f-bf35-6820af260707.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,9:No Damages,Always water,<Null>,1:Yes,<Null>,5:Only after system breakdown,"1:Good, practically always",1:Crystal clear,2003,World Vision,<Null>,1:Community,2:Other community group,2:No,<Null>,Yes,2:No,15,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Gorama Kono,Bunabu,Dawadu,hand dug well,8.395539,-11.132723,359,apoo8un3,https://akvoflow-110.s3.amazonaws.com/images/7a0fcb14-5a3e-4660-a287-91c3ba007000.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,4:No - Broken down,3:Within the year,4:Over a month,Yes,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe,Always water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,2008,World Vision,not applicable,1:Community,2:Other community group,2:No,<Null>,Yes,2:No,60,Yes,Yes,Yes,No,Don't know,<Null>,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Moindekor,Slmb primary school small sefadu,hand dug well,8.652316,-10.996467,366,b1hc9h70,https://akvoflow-110.s3.amazonaws.com/images/cdc5bfb0-d01d-4d17-8875-32372a6a083a.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,4:No - Broken down,1:Within the last week,3:Over a week,Unkown,3:Damaged Pump,Always water,<Null>,9999:Uknown,<Null>,<Null>,<Null>,<Null>,2012,World Vision,not applicable,5:School,6:School,3:Unknown,<Null>,No,<Null>,15,Yes,Yes,Yes,Don't know,No,<Null>,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Moindekor,Small Sefadu,Hand Dug Well,8.652439,-10.999365,400,b1hjeoh5,https://akvoflow-110.s3.amazonaws.com/images/81b84466-bb58-472e-8d31-c4064f8380f8.jpg,2:Protected dug well,1:Hand pump,5:Inkar,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,Yes,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2010,"Institution (school, health facility)",<Null>,6:Health Facility,7:Health Facility,1:Yes,1:Yes,Yes,1:Yes,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,3:Bucket,3:Liquid soap
East,Kailahun,Luawa,Mende Buima,Mende Buima,Community pump,8.200915,-10.69211,228,agqt2jxl,https://akvoflow-110.s3.amazonaws.com/images/c89ea610-60bf-421e-ad09-7523e968331c.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,4:No - Broken down,2:Within the last month,5:More than a year,<Null>,4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Always water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,1984,Water Aid,Oxfam,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,64,No,<Null>,<Null>,<Null>,<Null>,<Null>,1:Visible faecal residues around the drop hole or basin|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Kakajama A-Shimbeck,shimbeck,young muslim primary sch. hand dug well,7.862961,-11.195129,177,a17weixb,https://akvoflow-110.s3.amazonaws.com/images/b15b9a89-8e9c-4b45-9e77-b6c32286141f.jpg,2:Protected dug well,1:Hand pump,4:India Mark,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,3:Over a week,Yes,2:Damaged Apron|6:Damaged Concrete,Seasonal,2,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2001,Government,community,5:School,6:School,3:Unknown,<Null>,Unknown,<Null>,30,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,<Null>,Nyandeyama - Kenema City,unprotected well,7.890501,-11.187775,209,a2hg2av9,https://akvoflow-110.s3.amazonaws.com/images/0be0bb35-ea7a-48ae-ab31-c66cdc99cd32.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Unkown,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2007,<Null>,Goal,8:Private Individual,3:Privat owner,3:Unknown,<Null>,<Null>,<Null>,4,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,3:Visible used anal cleaning material(e.g. Toilet paper)|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Upper Kuiva,Mobai,Mobai water point,7.994409,-10.754045,242.9,a799zytw,https://akvoflow-110.s3.amazonaws.com/images/2d34b2cd-7281-45aa-ab26-0a769eaebc8b.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,<Null>,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1983,OXFAM,Oxfam,1:Community,2:Other community group,1:Yes,1:Yes,Yes,2:No,15,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Gbongre,Baiima,Baiima water point,8.030648,-10.76822,299.9,a8x7mv8i,https://akvoflow-110.s3.amazonaws.com/images/5cb87b2e-6c57-45ed-8442-152d022e3c6a.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,<Null>,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1986,SALWACO,Slawaco,1:Community,2:Other community group,1:Yes,1:Yes,Yes,2:No,15,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Luawa,Upper Kpombali,Nyandehun,Nyandehun CHP waterpoint,8.203962,-10.483613,400,agvunptw,https://akvoflow-110.s3.amazonaws.com/images/b990d748-0f31-4d89-9e0c-f9fa0e58a0de.jpg,2:Protected dug well,1:Hand pump,5:Inkar,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,3:Over a week,Yes,2:Damaged Apron|6:Damaged Concrete,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2007,EU,<Null>,6:Health Facility,7:Health Facility,1:Yes,1:Yes,Yes,1:Yes,30,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Moindefeh,Yardu,hand dug well,8.675144,-10.978636,433,b2j3i34q,https://akvoflow-110.s3.amazonaws.com/images/e8c16115-c02a-4597-a75f-fc4af57b9452.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,4:No - Broken down,4:Over a year ago,5:More than a year,No,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap,Always water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,2003,UNICEF,<Null>,1:Community,2:Other community group,2:No,<Null>,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,jaiama nimikoro,public Stand post,8.547249,-11.090723,413,awnko0u3,https://akvoflow-110.s3.amazonaws.com/images/4c4746d4-7a7a-4d63-803a-703827579aec.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,one,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,<Null>,9:No Damages,Always water,<Null>,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1984,Water Aid,<Null>,1:Community,OTHER:community people,2:No,<Null>,No,<Null>,120,Yes,Yes,Yes,Yes,Yes,Yes,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Soa,Kokongokuma,Okor Village,Community Well,8.584978,-10.681487,413,aydz0f3y,https://akvoflow-110.s3.amazonaws.com/images/e7811d3f-57ad-4ef0-8154-347d756c73c4.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,4:No - Broken down,4:Over a year ago,5:More than a year,Yes,2:Damaged Apron|3:Damaged Pump|OTHER:Fance Damage,Seasonal,1,1:Yes,<Null>,<Null>,<Null>,<Null>,2003,MERLIN,Community People,1:Community,2:Other community group,1:Yes,1:Yes,No,<Null>,185,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Moindekor,Gbanse N.A cort,Gbanse N.A corte hand pump,8.648026,-10.971682,420,b1a8uihg,https://akvoflow-110.s3.amazonaws.com/images/44ecf467-17fb-41db-ac5b-244a3f45af95.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,1:Yes,10,1:Yes – Functional (and in use),<Null>,2:Less than a week,Yes,OTHER:No fance on the pump,Always water,<Null>,1:Yes,<Null>,OTHER:It is not free . people pay for it,"1:Good, practically always",1:Crystal clear,2005,Government,None,10:CBO,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,45,Yes,Yes,Yes,No,Yes,Yes,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Fiama,Fiama,Sindakor,public Stand post,8.634902,-10.78857,489,b0ojpre5,https://akvoflow-110.s3.amazonaws.com/images/e10b7204-18f4-416c-baf5-44fd416320ee.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Yes,9:No Damages,Always water,<Null>,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,2011,IRC,<Null>,1:Community,2:Other community group,2:No,<Null>,No,<Null>,120,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Fiama,Fiama,Njagbwema faima,public Stand post,8.62565,-10.823478,496,b098zt3e,https://akvoflow-110.s3.amazonaws.com/images/1752658c-268a-441c-aa91-4daa886cdd4c.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,one,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,<Null>,9:No Damages,Always water,<Null>,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,2012,World Vision,<Null>,1:Community,2:Other community group,2:No,<Null>,Yes,1:Yes,120,No,<Null>,<Null>,<Null>,<Null>,<Null>,5:The toilet smells bad|6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kenema,Kandu Leppiama,Sonnie,Gvado,Gbado,8.007545,-11.281068,158.8,a7v0bnsa,https://akvoflow-110.s3.amazonaws.com/images/2939ac4c-c5e3-4184-b875-c94cecc68aea.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,I,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,2:Less than a week,<Null>,7:Damaged Tank,Seasonal,1,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,1980,Action Aid,Water aid,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,300,Yes,Yes,Yes,Yes,Yes,Yes,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Kissi Teng,Torli,Koindu CHC,Koindu CHC water point,8.461503,-10.339325,460,asprxaap,https://akvoflow-110.s3.amazonaws.com/images/8543aafb-87c5-4d09-879e-def4fa98a443.jpg,2:Protected dug well,2:Submersible pump,<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Yes,9:No Damages,Seasonal,4,1:Yes,<Null>,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2015,Save the Children,<Null>,6:Health Facility,7:Health Facility,1:Yes,1:Yes,No,<Null>,120,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,3:Bucket,3:Liquid soap
East,Kailahun,Kpeje West,Kpeje Foiya,Moyamba Pejewest,Community Bank,8.15851,-10.853308,218.1,aesooo8l,https://akvoflow-110.s3.amazonaws.com/images/5f9577a5-e0aa-4ca1-9c43-122685da1f59.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,9:No Damages,Always water,<Null>,2:No,"Not pure,only for domestic use",1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2011,<Null>,Contractor,7:Other Institution,8:Other Institution,2:No,<Null>,<Null>,<Null>,0,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
