District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
West ,Western Urban,West III,Lumley,Lumley,122 Regent Road /Magbosi,8.450172,-13.260465,67,as71dsfw,https://akvoflow-110.s3.amazonaws.com/images/40871a55-d810-47b6-a582-d4eca61fcfd8.jpg,8:Unprotected spring,<Null>,<Null>,no taps,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,6:I don't know,No,<Null>,Always water,<Null>,2:No,because of colouration(brownish)),1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2011,Private,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,<Null>,<Null>,5,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Congo Water I,Hill top congowater 1,18 H upper newstead lane wellington watwer point,8.452739,-13.180635,270.1,asb9sqou,https://akvoflow-110.s3.amazonaws.com/images/20a4be7f-7cb4-44fd-9a6c-7a0e0d57f0c5.jpg,2:Protected dug well,1:Hand pump,8:Unidentified,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,Yes,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|7:Damaged Tank|OTHER:no fence and drainage,Always water,<Null>,2:No,quality reliability,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2007,Private,none,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Pipeline/Wilkinson,Pipeline/Wilkinson Road,11E Pipeline,8.481392,-13.267812,87,atmo5346,https://akvoflow-110.s3.amazonaws.com/images/e1805fe2-ceda-4326-a3d3-4cc0f3bc1656.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,2:Yes – Functional (but not in use),<Null>,5:More than a year,<Null>,9:No Damages,Dry always / Never water,<Null>,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),<Null>,2009,Private,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,35,Yes,Yes,No,<Null>,Yes,Yes,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Russell,Tap water,8.241328,-13.082516,130,ailmzpxl,https://akvoflow-110.s3.amazonaws.com/images/16511526-61a5-4deb-8528-321254c0f868.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,9,<Null>,<Null>,2:Yes – Functional (but not in use),<Null>,4:Over a month,<Null>,4:Damaged Pipe|8:Damaged Reservoir,Seasonal,3,1:Yes,<Null>,1:No payment – its free,3:Insufficient (> 7 days per month no supply),<Null>,2009,Government,NacsA,1:Community,11:No management,1:Yes,2:No,Volunteer Plumber,<Null>,25,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,5:Water kettle/cooler,5:None
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,Tombo looking town water points twenty six,8.218522,-13.09873,68.9,ahjxjesr,https://akvoflow-110.s3.amazonaws.com/images/8af24b0b-bc4a-47a0-82af-ae7cd475d327.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,One,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,5:More than a year,<Null>,2:Damaged Apron|6:Damaged Concrete,Seasonal,12,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,Private,private,8:Private Individual,3:Privat owner,1:Yes,1:Yes,Yes,1:Yes,45,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,kerry Town,Stand pump,8.269345,-13.08812,82.4,ajvz8b0h,https://akvoflow-110.s3.amazonaws.com/images/911d4fd5-688b-4666-8cd4-70f3ae17acc5.jpg,2:Protected dug well,5:Gravity,<Null>,<Null>,2:No,<Null>,4:No - Broken down,4:Over a year ago,6:I don't know,No,3:Damaged Pump,Dry always / Never water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,2012,Government,SALWACO,1:Community,4:SALWACO,3:Unknown,<Null>,Unknown,<Null>,3,No,<Null>,<Null>,<Null>,<Null>,<Null>,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Mayenkineh,Mayenkineh,Masjid Marcus water point,8.432006,-13.157599,100.9,arczl5h3,https://akvoflow-110.s3.amazonaws.com/images/ae0eed58-02bc-43af-a333-949ebc2d192b.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Yes,9:No Damages,Seasonal,2,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2006,Private,none,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,10,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Lumpa,lumpa community,lumpa village,8.326893,-13.052174,45,amj5lx5l,https://akvoflow-110.s3.amazonaws.com/images/d0c7ac9e-6c81-4ea6-a053-f25b55749667.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,2:No,<Null>,5:No - Still under construction,<Null>,1:Water point has never broken down,Unkown,6:Damaged Concrete,Dry always / Never water,<Null>,9999:Uknown,<Null>,<Null>,<Null>,<Null>,2016,Religious Group,Mr Jabbie,1:Community,2:Other community group,2:No,<Null>,Yes,1:Yes,28,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Lumpa,lumpa community,lumpa village,8.326968,-13.051247,50,amj9ryds,https://akvoflow-110.s3.amazonaws.com/images/19c237da-5fbf-4347-a2c4-c5dd64bd1060.jpg,1:Protected spring,<Null>,<Null>,<Null>,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,<Null>,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2015,Private,private,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,1:Yes,30,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Mountain Rural,Leicester,Leixester,Leicester,8.463757,-13.218617,425.9,asthwfmi,https://akvoflow-110.s3.amazonaws.com/images/f5d66c3e-69c0-47b5-831f-825e88d08eaa.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,1:Yes,20,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1984,Private,Private,8:Private Individual,3:Privat owner,3:Unknown,<Null>,Unknown,<Null>,160,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,4:Sink,1:Bar soap
West ,Western Urban,East III,Congo Water I,Hill top Congowater 1,Lansana Bayoh water point,8.452699,-13.181296,266.8,asb7f09w,https://akvoflow-110.s3.amazonaws.com/images/1fcede3c-326b-46d4-b789-2e6de369ed7e.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,1:Yes,15,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Yes,OTHER:no fence,Always water,<Null>,2:No,whitesh,1:No payment – its free,3:Insufficient (> 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2013,<Null>,private,8:Private Individual,3:Privat owner,2:No,<Null>,<Null>,<Null>,5,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,3:Bucket,2:Detergent (Powder / Liquid / Paste)
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Tombo,Bucket tap,8.214039,-13.098637,72.9,ahci7s6i,https://akvoflow-110.s3.amazonaws.com/images/de4acebb-741c-4caa-bf30-4e85ef79c1b4.jpg,6:Public tap/standpipe (stand-alone or water kiosk,3:Surface pump,2:Bucket,4,<Null>,<Null>,4:No - Broken down,4:Over a year ago,5:More than a year,<Null>,3:Damaged Pump|5:Damaged Tap,Dry always / Never water,<Null>,9999:Uknown,<Null>,<Null>,<Null>,<Null>,2014,Government,SALWACO,7:Other Institution,8:Other Institution,3:Unknown,<Null>,Unknown,<Null>,2,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,krio town water points thirteen,8.21973,-13.097781,50.4,ahlwzfdt,https://akvoflow-110.s3.amazonaws.com/images/985a0d92-b6f9-4872-b791-d624f1b140af.jpg,5:Sand/Sub-surface dam (with well or standpipe),"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,one,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,2:Damaged Apron,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,Private,private,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,1:Yes,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Allen Town II,temene town,22 temene town,8.406728,-13.154624,88.6,aq76hc62,https://akvoflow-110.s3.amazonaws.com/images/bb1b5922-d91d-433a-9c3a-eabb57fe5042.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,<Null>,8:Damaged Reservoir,Dry always / Never water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Government,community,1:Community,1:WASH management committee,1:Yes,1:Yes,No,<Null>,180,Yes,Yes,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,1:Water is available,1:No device present,5:None
West ,Western Urban,West II,CongoTown,Congo Town,59 L Congo Town,8.483693,-13.255351,-16,atqh2s5l,https://akvoflow-110.s3.amazonaws.com/images/583bb1c7-1686-474d-83f7-ac06c95cf51c.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,5:More than a year,<Null>,2:Damaged Apron|6:Damaged Concrete,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,3:Insufficient (> 7 days per month no supply),1:Crystal clear,2015,Private,<Null>,1:Community,2:Other community group,2:No,<Null>,No,<Null>,45,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,3:Bucket,3:Liquid soap
West ,Western Urban,West III,Aberdeen,Aberdeen,16 Oliver Street,8.494126,-13.281551,36,au7q1wb3,https://akvoflow-110.s3.amazonaws.com/images/5159d317-e473-47b4-9602-77291a27f1de.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,2:Yes – Functional (but not in use),<Null>,5:More than a year,<Null>,2:Damaged Apron,Always water,<Null>,1:Yes,<Null>,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),<Null>,2014,Private,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Lumley,Lumley,Sheriff Drive,8.450087,-13.2603,66,as6w0vzu,https://akvoflow-110.s3.amazonaws.com/images/819d9c53-774b-4424-a1ec-296fe31c19dc.jpg,2:Protected dug well,2:Submersible pump,<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,6:I don't know,No,9:No Damages,Seasonal,4,1:Yes,<Null>,1:No payment – its free,3:Insufficient (> 7 days per month no supply),1:Crystal clear,2012,Private,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,2:No,120,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,York,toke community,toke village,8.308551,-13.190219,23,alotoyri,https://akvoflow-110.s3.amazonaws.com/images/7710b29f-c05a-4ca9-8877-08d4bd352154.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,3:Yes - But damaged,<Null>,1:Water point has never broken down,<Null>,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Private,private,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,2:No,20,No,<Null>,<Null>,<Null>,<Null>,<Null>,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,West II,CongoTown,Congo Town,16 Beoku Lane,8.481921,-13.25504,91,atnjp22u,https://akvoflow-110.s3.amazonaws.com/images/4acd3158-ef78-4ea1-a04e-89a68795937d.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,5:More than a year,<Null>,9:No Damages,Always water,<Null>,2:No,because of corroded pipes,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,1983,Private,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West II,CongoTown,Congo Town,7 Beoku Lane,8.482028,-13.255489,62,atnpne4q,https://akvoflow-110.s3.amazonaws.com/images/3701b09c-b556-416d-bf92-0842ab80f4ff.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,2:Yes – Functional (but not in use),<Null>,5:More than a year,<Null>,4:Damaged Pipe,Always water,<Null>,1:Yes,<Null>,OTHER:No payment because of poor water supply,3:Insufficient (> 7 days per month no supply),<Null>,2006,Private,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,45,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Pipeline/Wilkinson,Pipe Line/Wilkinson Road,14 UN Drive,8.474422,-13.273101,89,atb55yij,https://akvoflow-110.s3.amazonaws.com/images/448cdeb1-881f-45e0-a2e7-9f05222fba2d.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,2,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,6:I don't know,<Null>,9:No Damages,Always water,<Null>,2:No,because of pipe cutting,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2008,Private,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,45,No,<Null>,<Null>,<Null>,<Null>,<Null>,3:Visible used anal cleaning material(e.g. Toilet paper)|6:Toilet looks good,1:Water is available,4:Sink,1:Bar soap
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,Tombo water points twenty three,8.217381,-13.098322,67,ahi1nztz,https://akvoflow-110.s3.amazonaws.com/images/ec753617-d27c-4b69-aa39-894f4d6c3969.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,One,<Null>,<Null>,4:No - Broken down,3:Within the year,4:Over a month,<Null>,4:Damaged Pipe|5:Damaged Tap|OTHER:stolen pipe,Dry always / Never water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,2011,Private,Private,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,1:Yes,45,No,<Null>,<Null>,<Null>,<Null>,<Null>,3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,Krio water points eight,8.221473,-13.098069,71.4,ahot6a90,https://akvoflow-110.s3.amazonaws.com/images/fc9587ec-f819-4a9e-bc21-6bced55df308.jpg,6:Public tap/standpipe (stand-alone or water kiosk,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,One,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,<Null>,2:Damaged Apron|6:Damaged Concrete,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,Private,Private,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,2:No,55,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Mayenkineh,Mayenkineh,79 E Mission road water point,8.430595,-13.159074,100.1,arann16u,https://akvoflow-110.s3.amazonaws.com/images/841ad5b3-1f13-4a70-9128-c8b2c2b23b35.jpg,2:Protected dug well,1:Hand pump,1:Afridev,<Null>,1:Yes,15,2:Yes – Functional (but not in use),<Null>,1:Water point has never broken down,Yes,9:No Damages,Always water,<Null>,2:No,unreliable source,1:No payment – its free,"1:Good, practically always",<Null>,2016,Private,none,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,2:No,120,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,3:Liquid soap
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,Krio town water points nine,8.221907,-13.098405,87.4,ahpirx9k,https://akvoflow-110.s3.amazonaws.com/images/ca2f35e5-8b0d-424e-b423-7dfe9bedbb5f.jpg,6:Public tap/standpipe (stand-alone or water kiosk,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,one,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,<Null>,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,Private,private,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,2:No,55,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Congo Water I,Hill top Congo water,Idrisa Kanu water point,8.452302,-13.180904,299.6,asak73oh,https://akvoflow-110.s3.amazonaws.com/images/6d2f0104-8040-468b-9081-02c9850c2237.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,OTHER:no fence,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2006,<Null>,private,8:Private Individual,3:Privat owner,2:No,<Null>,<Null>,<Null>,60,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,<Null>,<Null>,Murray Town,govt quart 71,8.490885,-13.260026,33,au2d5g54,https://akvoflow-110.s3.amazonaws.com/images/b3eef18f-3390-432c-ab3f-892a8569131e.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,3,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,5:More than a year,<Null>,9:No Damages,Always water,<Null>,9999:Uknown,<Null>,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",OTHER:quality prolem,2013,Private,<Null>,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,45,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,2:Tap,5:None
West ,Western Urban,West II,Brookfields-Congo,stadium,stadium water point,8.480632,-13.249542,89.3,atlew4zz,https://akvoflow-110.s3.amazonaws.com/images/97e34e97-b426-4156-bd19-3fd5e6c90e96.jpg,3:Tube well or borehole,2:Submersible pump,<Null>,<Null>,2:No,<Null>,4:No - Broken down,5:I don't  Know,5:More than a year,No,2:Damaged Apron|5:Damaged Tap|8:Damaged Reservoir,Seasonal,4,2:No,damaged,<Null>,<Null>,<Null>,2011,DFID,Card Sierra Leone,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,20,Don't know,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
West ,Western Urban,East III,Robis,Robis Freetown,76 Gassama Street water point,8.433289,-13.16884,130,arf3smzs,https://akvoflow-110.s3.amazonaws.com/images/63cb286d-f5c3-4834-b1fd-04ab40d4bb4b.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,1:Yes,15,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,No,6:Damaged Concrete|OTHER:no apron and no fence. Damage cover slab,Always water,<Null>,2:No,not yet cleared and treated,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Private,none,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,5,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,2:Tap,5:None
West ,Western Rural ,York Rural,Kent,nama beach,mama beach,8.200383,-13.123333,39,agpxj3mp,https://akvoflow-110.s3.amazonaws.com/images/3e4f6752-f5bf-4167-8607-8e15bfbeaf55.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,<Null>,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2007,Private,private,1:Community,2:Other community group,2:No,<Null>,Yes,2:No,20,No,<Null>,<Null>,<Null>,<Null>,<Null>,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,York,toke community,toke village,8.308366,-13.189809,39,aloidq9m,https://akvoflow-110.s3.amazonaws.com/images/470dcb63-f38c-4c93-ac5b-931ef49de1e8.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,<Null>,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2016,Private,problem,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,2:No,20,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West II,Brookfields-Red Pu,Grebush,kingseller street,8.481403,-13.249302,73.1,atmoqikt,https://akvoflow-110.s3.amazonaws.com/images/0812bece-9039-4fc6-bee2-6d4868cb030a.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,<Null>,9:No Damages,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Government,<Null>,4:SALWACO,4:SALWACO,1:Yes,1:Yes,No,<Null>,2,Yes,Yes,Yes,No,No,<Null>,<Null>,<Null>,<Null>,<Null>
West ,Western Rural ,Waterloo Rural,Rokel,Rokel,Jah drive,8.374113,-13.097796,82.8,aop8ys0x,https://akvoflow-110.s3.amazonaws.com/images/18b4f38b-1071-4614-ac8c-d308fb225bcc.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,5:More than a year,Yes,2:Damaged Apron|5:Damaged Tap,Always water,<Null>,2:No,Damage,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2006,Private,private,8:Private Individual,3:Privat owner,2:No,<Null>,No,<Null>,20,No,<Null>,<Null>,<Null>,<Null>,<Null>,5:The toilet smells bad|6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West II,Brookfields-Congo,brookfield,stadium,8.479564,-13.249644,77,atjn6r9s,https://akvoflow-110.s3.amazonaws.com/images/31a78a47-93b9-49c1-a261-8370ca1b6ac1.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,<Null>,1:Yes,18,1:Yes – Functional (and in use),<Null>,2:Less than a week,Yes,2:Damaged Apron|4:Damaged Pipe|OTHER:head wall,Seasonal,3,1:Yes,<Null>,"2:Yes, Per jerrican 20L",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2012,CONCERN,non,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,120,Yes,Yes,Yes,Yes,Yes,Yes,<Null>,<Null>,<Null>,<Null>
West ,Western Urban,West II,George Brook (Dwor,GEORGE BROOK DWORZARK,GEORGE BROOK DWOZARK,8.463196,-13.228843,182,asskk5ts,https://akvoflow-110.s3.amazonaws.com/images/0f90b30b-dd81-4941-ad30-e3bb2db81ec4.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",<Null>,<Null>,2:No,<Null>,1:Yes – Functional (and in use),<Null>,1:Water point has never broken down,Yes,9:No Damages,Always water,<Null>,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,Private,PRIVATE,8:Private Individual,3:Privat owner,2:No,<Null>,Yes,1:Yes,90,No,<Null>,<Null>,<Null>,<Null>,<Null>,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
West ,Western Urban,East III,Allen Town II,upper allen town,tap,8.414224,-13.158563,199.5,aqjl0fwh,https://akvoflow-110.s3.amazonaws.com/images/2dd776bf-a6b8-4c02-943c-855e18092055.jpg,7:Piped water into dwelling/plot/yard,<Null>,<Null>,1,<Null>,<Null>,1:Yes – Functional (and in use),<Null>,4:Over a month,<Null>,8:Damaged Reservoir,Seasonal,3,1:Yes,<Null>,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,Government,community,1:Community,1:WASH management committee,1:Yes,1:Yes,No,<Null>,170,Yes,Yes,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,1:Water is available,1:No device present,5:None
West ,Western Urban,East III,Allen Town II,upper allen town,tap,8.414832,-13.157933,166.4,aqklbvsr,https://akvoflow-110.s3.amazonaws.com/images/ce9f35c5-3d22-4838-9a00-3d7875374440.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,<Null>,2,<Null>,<Null>,4:No - Broken down,4:Over a year ago,5:More than a year,<Null>,5:Damaged Tap,Dry always / Never water,<Null>,1:Yes,<Null>,<Null>,<Null>,<Null>,2013,Government,community,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,120,Yes,Yes,Yes,No,No,<Null>,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,2:Water is not available,1:No device present,5:None
