District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
East,Kono,Nimikoro,Jaiama,Njala,public Stand post,8.57255018,-11.05501529,440,axtfk4nq,https://akvoflow-110.s3.amazonaws.com/images/89462e24-bdf0-4b42-8537-9429a13ef6a3.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,one,,,4:No - Broken down,4:Over a year ago,5:More than a year,,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Always water,,1:Yes,,,,,1992,Water Aid,,1:Community,2:Other community group,2:No,,No,,90,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kenema,Malegohun,Hulorhun Njeigor,Sembehun,Malegohun Community Hand Dug Well,8.19238164,-10.92534171,213,agcp7upx,https://akvoflow-110.s3.amazonaws.com/images/3f981816-628e-4700-8f34-a13f4afee538.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,10,1:Yes – Functional (and in use),,4:Over a month,Yes,2:Damaged Apron,Seasonal,4,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2012,Government,Kenema District Council,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,60,Yes,Yes,Yes,Yes,Yes,Yes,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,4:Ash / Mud / Sand
East,Kono,Sandor,Sumunjifeh,Dombadu,Dombadu water community,8.92626855,-11.05213358,432,be2ejewp,https://akvoflow-110.s3.amazonaws.com/images/0381d833-b7ce-409c-9957-ac2cc47a0b0b.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,2:Less than a week,Yes,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,IRC,IRC,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,120,No,,,,,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
East,Kailahun,Luawa,Upper Kpombali,Nyandehun,Nyandehun waterpoint,8.20083712,-10.47915152,377,agqob1g7,https://akvoflow-110.s3.amazonaws.com/images/982bf2e5-0b89-4826-8b31-753ea4c6ce71.jpg,2:Protected dug well,1:Hand pump,6:PB Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,No,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2008,OXFAM,Comnunity People,1:Community,2:Other community group,2:No,,Yes,1:Yes,180,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Lower Kuiva,Quiva Mandu,SSC well,7.93015604,-10.76151551,215,a4b0px5r,https://akvoflow-110.s3.amazonaws.com/images/fa8c329a-c2b4-4662-9d6a-663695fef710.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,3:Within the year,4:Over a month,No,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap,Always water,,1:Yes,,,,,2008,OXFAM,non,5:School,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,98,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Luawa,Mende Buima,Mende Buima,community tap,8.19938103,-10.69365387,209,ago9z8e0,https://akvoflow-110.s3.amazonaws.com/images/26977e1d-4796-4627-9a04-fb1c24d5acef.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",1984,Water Aid,Oxfam,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,63,No,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Jaiama Nimikoro,Public Stand Post,8.54176916,-11.09025215,441,aweiehbq,https://akvoflow-110.s3.amazonaws.com/images/cad13df6-56b2-48ca-a9a9-69dbef9feb57.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,4:Over a year ago,4:Over a month,,4:Damaged Pipe,Seasonal,2,1:Yes,,,,,1984,Water Aid,,1:Community,11:No management,2:No,,No,,30,Don't know,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Malema,Upper Sami,Jojoima,S L C Primary School,7.87657327,-10.78472956,242,a1uepe2v,https://akvoflow-110.s3.amazonaws.com/images/b4fd303c-910d-45fc-a693-1f8e16b3355a.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,OXFAM,non,5:School,6:School,1:Yes,1:Yes,No,,90,No,,,,,,6:Toilet looks good,2:Water is not available,5:Water kettle/cooler,5:None
East,Kailahun,Jawie,Kaio,Kambama,Kambama water point,7.90574201,-10.892267,258.1,a36neuii,https://akvoflow-110.s3.amazonaws.com/images/00e5ded4-bcc2-4c65-a49b-60bf4a254b2f.jpg,2:Protected dug well,1:Hand pump,1:Afridev,,2:No,,3:Yes - But damaged,,5:More than a year,No,3:Damaged Pump,Seasonal,1,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2006,Tear Fund,Tear fund,1:Community,2:Other community group,2:No,,Yes,2:No,45,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Bumpeh,Hand dug well,8.61278219,-11.08022403,431,aznyqziq,https://akvoflow-110.s3.amazonaws.com/images/3980338a-19c6-4f3f-a4b7-8e355a1766ca.jpg,3:Tube well or borehole,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,3:Over a week,No,9:No Damages,Always water,,1:Yes,,5:Only after system breakdown,"1:Good, practically always",1:Crystal clear,2015,OXFAM,,1:Community,2:Other community group,2:No,,No,,15,Don't know,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kailahun,Malema,Upper Sami,Jojoima,jojoima,7.87752689,-10.78664907,227,a1vz9kka,https://akvoflow-110.s3.amazonaws.com/images/a27134d0-3d72-46f8-8a50-19ff7a3b0d30.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,3:Within the year,4:Over a month,,5:Damaged Tap|6:Damaged Concrete,Seasonal,1,1:Yes,,,,,1972,Water Aid,non,1:Community,2:Other community group,1:Yes,1:Yes,No,,90,No,,,,,,6:Toilet looks good,2:Water is not available,5:Water kettle/cooler,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Nyandeyama,Nyandeyama,gravity,7.871397533454001,-11.199819138273597,209.9,a1luaxxa,https://akvoflow-110.s3.amazonaws.com/images/0f017547-c020-4667-b50c-e88f7798ecec.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,6:I don't know,,6:Damaged Concrete,Seasonal,4,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1992,Private,private,8:Private Individual,3:Privat owner,2:No,,Unknown,,30,Yes,Yes,Yes,No,No,,6:Toilet looks good,1:Water is available,5:Water kettle/cooler,1:Bar soap
East,Kenema,Dama,Dassama,macca,macca water point,7.850065233922401,-11.143309278138892,141.2,a0mkdc5l,https://akvoflow-110.s3.amazonaws.com/images/5313ee33-46c1-49d8-a371-cf232316b832.jpg,2:Protected dug well,1:Hand pump,1:Afridev,,2:No,,1:Yes – Functional (and in use),,3:Over a week,Yes,9:No Damages,Seasonal,1,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2015,GOAL,no,1:Community,2:Other community group,2:No,,No,,30,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Malema,Lower Sami,Baaka,community well,7.85836718,-10.82055534,259,a10aj1rh,https://akvoflow-110.s3.amazonaws.com/images/e072924a-8122-420c-bb5e-11a16930b580.jpg,2:Protected dug well,1:Hand pump,10:India Mark III,,2:No,,4:No - Broken down,4:Over a year ago,4:Over a month,No,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|6:Damaged Concrete,Always water,,1:Yes,,,,,2003,UN,BPDA,1:Community,2:Other community group,1:Yes,1:Yes,No,,96,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Dea,Baiwalla,Baiwala,Non,7.99198306,-10.64777595,231.4,a759x1m5,https://akvoflow-110.s3.amazonaws.com/images/3e349e81-c644-4845-a733-142cdc5993fc.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,One,,,4:No - Broken down,4:Over a year ago,3:Over a week,,3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,3,1:Yes,,,,,1980,Water Aid,Comm.,9:Unknown,11:No management,2:No,,No,,150,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Koidu City,Tankoro-Kinsey,Koidu,Hand dug well,8.63867858,-10.98313468,401,b0us67yf,https://akvoflow-110.s3.amazonaws.com/images/21aeb68c-46fc-4838-a3c8-9024ae11c5cd.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,30,1:Yes – Functional (and in use),,2:Less than a week,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2005,Private,,8:Private Individual,3:Privat owner,3:Unknown,,Unknown,,30,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
East,Kailahun,Malema,Upper Sami,Jojoima,Jojoima water point,7.8780259,-10.79032789,228.5,a1wt18u7,https://akvoflow-110.s3.amazonaws.com/images/e4c49778-5d78-464d-aac1-7983fd896cfb.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,3:Over a week,,9:No Damages,Seasonal,1,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1972,Government,Water Aid,1:Community,2:Other community group,2:No,,No,,30,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Fiama,Kokar,gbetema,hand dug well,8.60284363,-10.81802479,455,az7iy26s,https://akvoflow-110.s3.amazonaws.com/images/7fa0d491-f537-4af0-8bb8-23d0d9c1ad4f.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,9:No Damages,Seasonal,1,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2003,World Vision,not applicable,6:Health Facility,7:Health Facility,2:No,,No,,130,Yes,Yes,No,,No,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Malema,Lower Sami,njama,njama MCHP point water,7.82610691,-10.8131923,241,9zixuo6b,https://akvoflow-110.s3.amazonaws.com/images/6c44c50b-405f-40e6-b2ac-d53410e4d3b0.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2006,Other,Other,6:Health Facility,7:Health Facility,2:No,,No,,30,Don't know,,,,,,6:Toilet looks good,1:Water is available,1:No device present,5:None
East,Kono,Nimikoro,Bandafafeh,Ngaya Clerks Quartet,Hand dug well,8.61677462,-11.0423387,413,azukaxlj,https://akvoflow-110.s3.amazonaws.com/images/9a297830-991a-45a8-973a-b159500f343c.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,Private,,8:Private Individual,3:Privat owner,2:No,,No,,20,Don't know,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
East,Kono,Nimikoro,Gbogboafeh,manbodu town,bore hole,8.64586626,-11.17569843,400,b16o8xe4,https://akvoflow-110.s3.amazonaws.com/images/338f4794-4034-42e8-a7c9-57d0101e89e7.jpg,3:Tube well or borehole,OTHER:On construction,,,2:No,,5:No - Still under construction,,6:I don't know,No,9:No Damages,Always water,,1:Yes,,,,,2015,SALWACO,,1:Community,2:Other community group,2:No,,No,,80,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kono,Tankoro,Woafeh,Koquima Community koidu City,U M C Primary School  Water Point,8.62156288,-10.99529799,372,b02hhk00,https://akvoflow-110.s3.amazonaws.com/images/ed8c16e2-9749-4084-be43-d2be922f57d3.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,10,1:Yes – Functional (and in use),,4:Over a month,Yes,2:Damaged Apron|OTHER:No Fence,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2012,World Vision,School Members,5:School,6:School,1:Yes,1:Yes,No,,56,No,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kenema,Dama,Fowai,Korma,pejela water point,7.773141461532771,-11.186294881955005,232.8,9x3cr3au,https://akvoflow-110.s3.amazonaws.com/images/8c3221ee-56ab-4ae8-8ed4-200a2d14748c.jpg,2:Protected dug well,1:Hand pump,1:Afridev,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1988,Water Aid,community,1:Community,2:Other community group,2:No,,Yes,2:No,40,No,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Kpeje West,Golama,Baoma,Koboibu,8.23978511,-10.79159499,294.4,aij3ah3f,https://akvoflow-110.s3.amazonaws.com/images/ea4e3376-55e0-4f78-b6ba-77f7132aa197.jpg,12:Surface water (lake/river/stream),,,,,,1:Yes – Functional (and in use),,,,,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",1930,,Community,1:Community,12:Uknown,1:Yes,2:No,,,100,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Mandu,Lower Kuiva,Njala Mandu,Njala community primary schoolp,7.99427404,-10.72282752,204,a7929bq4,https://akvoflow-110.s3.amazonaws.com/images/2c63bd50-ee4e-48ec-806f-6293e1c699e6.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,4:No - Broken down,4:Over a year ago,5:More than a year,No,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,5,1:Yes,,,,,2004,OXFAM,non,5:School,6:School,1:Yes,1:Yes,No,,90,No,,,,,,6:Toilet looks good,2:Water is not available,5:Water kettle/cooler,5:None
East,Kono,Lei,,Yangadu,Hand Pump,8.77994246,-10.78493762,447,b7cf0te1,https://akvoflow-110.s3.amazonaws.com/images/00c066f5-951e-4c2e-8233-6db8a28c3906.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2010,World Vision,,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,126,No,,,,,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage,1:Water is available,5:Water kettle/cooler,5:None
East,Kenema,Gaura,Joru,Jao,RC Primary Water Point Jao,7.614848333333333,-11.14529,151.1,9ptjz8t8,https://akvoflow-110.s3.amazonaws.com/images/27f4725f-fd77-4141-baa1-eeea17296f52.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Other,Muwoda,5:School,6:School,2:No,,No,,180,No,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|6:Toilet looks good,2:Water is not available,3:Bucket,5:None
East,Kailahun,Mandu,Lower Kuiva,Lowoma,community well,7.95102868,-10.74633364,233,a59j9kjr,https://akvoflow-110.s3.amazonaws.com/images/5342c1a9-9fc5-48c6-89fb-a69b79a1f5b0.jpg,2:Protected dug well,1:Hand pump,6:PB Mark II,,2:No,,1:Yes – Functional (and in use),,4:Over a month,No,3:Damaged Pump|6:Damaged Concrete,Seasonal,5,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2006,Care,non,1:Community,2:Other community group,1:Yes,2:No,No,,98,No,,,,,,2:Visible faecal residues on the floor-wall or door|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kailahun,Luawa,Upper Kpombali,Bunumbu,Supreme Islamic Council Tank for boys,8.212641666666666,-10.507151666666667,338.5,aha7fz3j,https://akvoflow-110.s3.amazonaws.com/images/a192128e-34d7-4f39-9dcf-610f5665e8c2.jpg,4:Rainwater (harvesting),,,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,5:Damaged Tap,Seasonal,6,2:No,Meant for toilet use,1:No payment – its free,3:Insufficient (> 7 days per month no supply),1:Crystal clear,2011,PLAN,School,5:School,6:School,1:Yes,1:Yes,Yes,2:No,60,Yes,Yes,Yes,Yes,Yes,Yes,6:Toilet looks good,1:Water is available,2:Tap,5:None
East,Kono,Gorama Kono,Kangama,kangama,public stand pole,8.37662965,-11.05695036,275,aotee549,https://akvoflow-110.s3.amazonaws.com/images/68553e59-6ee4-4066-ad54-1755e8066293.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,1:Within the last week,3:Over a week,,5:Damaged Tap|8:Damaged Reservoir,Always water,,1:Yes,,,,,1980,Government,not applicable,1:Community,2:Other community group,2:No,,No,,60,Yes,Don't know,Yes,No,No,,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door|3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Gorama Kono,Kangama,Gangama Gorama,Public Stand Post,8.3760953,-11.056701,274,aosiu61z,https://akvoflow-110.s3.amazonaws.com/images/cb377f43-1c6c-44a5-a61f-cb4c90b17be0.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,One,,,2:Yes – Functional (but not in use),,3:Over a week,,8:Damaged Reservoir,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",,1988,Government,,1:Community,OTHER:Community,2:No,,Yes,2:No,180,No,,,,,,1:Visible faecal residues around the drop hole or basin|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Gorama Kono,Selokoma,torkpombu,public Stand post,8.40895148,-11.09815454,363,aqav8k79,https://akvoflow-110.s3.amazonaws.com/images/39462b86-09e8-48c2-b22a-d2248eae2f6c.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,2:Yes – Functional (but not in use),,4:Over a month,,9:No Damages,Dry always / Never water,,1:Yes,,1:No payment – its free,"1:Good, practically always",,2010,World Vision,,1:Community,2:Other community group,2:No,,No,,60,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Kondebotihun,Kondehbotihun,Mr Mohamed  Sow,7.897937195375562,-11.18408395908773,237.9,a2tqfdb4,https://akvoflow-110.s3.amazonaws.com/images/1d1f04f8-d0c6-4416-8e40-82a1b7639e44.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2009,SALWACO,Mr Mohamed Sow,8:Private Individual,3:Privat owner,2:No,,No,,10,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Fiama,Fiama,Ngagbwema fiama,public Stand post,8.62536844,-10.82283444,534,b08rq8jo,https://akvoflow-110.s3.amazonaws.com/images/b1351f4a-befd-42ca-bec7-75bb22122e6d.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,5:Damaged Tap,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,2012,World Vision,,1:Community,2:Other community group,2:No,,Yes,1:Yes,20,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Tankoro,Woafeh,Old Camp Road Koquima,Community Well,8.62541756,-10.99209953,420,b08upfvk,https://akvoflow-110.s3.amazonaws.com/images/4ed02a92-7ff4-47a8-b0e0-c4c0bef7fd37.jpg,3:Tube well or borehole,1:Hand pump,11:Kardia,,2:No,,1:Yes – Functional (and in use),,2:Less than a week,Yes,1:Damaged Well|2:Damaged Apron|OTHER:Fance,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2000,Government,None,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,45,Yes,No,Yes,No,Yes,Yes,3:Visible used anal cleaning material(e.g. Toilet paper)|5:The toilet smells bad,1:Water is available,5:Water kettle/cooler,5:None
East,Kenema,Kenema City,Gbo Lambayama A-Kondebotihun,Kondehbotihun,Jattu  Kokofele,7.896597096696496,-11.18252182379365,203.7,a2rina8h,https://akvoflow-110.s3.amazonaws.com/images/66ab3a4d-9057-45be-86b0-6c9733f81e94.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2009,,Jattu Kokofele,8:Private Individual,3:Privat owner,2:No,,,,10,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
East,Kono,Gbense,Moindefeh,Hill Station,Jusufu family,8.6468747,-10.96034575,434,b18cdntv,https://akvoflow-110.s3.amazonaws.com/images/353ab9c5-d920-4707-ac7b-6614f6a76526.jpg,1:Protected spring,,,,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,2:Damaged Apron|OTHER:Not good other,Seasonal,2,2:No,Very closed to the toilet,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,1961,Private,Jusufu Family,8:Private Individual,3:Privat owner,2:No,,No,,14,Yes,Yes,Yes,No,No,,4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
East,Kailahun,Jawie,Sowa,Tawovehun,Tawovehun water point,7.98820435,-10.84088608,231.4,a6z0v8fs,https://akvoflow-110.s3.amazonaws.com/images/2eafe29f-6da6-43fa-8d5e-55f844ea449d.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Seasonal,5,1:Yes,,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,2006,SALWACO,Non,1:Community,4:SALWACO,2:No,,No,,30,No,,,,,,5:The toilet smells bad,2:Water is not available,5:Water kettle/cooler,5:None
East,Kenema,Gaura,Kokoru,Perrie,Bondo Bush Water Point,7.659526530596171,-11.07734157295661,211.1,9rvg3z5h,https://akvoflow-110.s3.amazonaws.com/images/51f91b7f-9173-45bd-b8c2-2d49b4861c96.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,2:Within the last month,1:Water point has never broken down,,3:Damaged Pump|5:Damaged Tap,Seasonal,3,1:Yes,,,,,1988,Water Aid,GOAL,1:Community,OTHER:Community,2:No,,Yes,2:No,180,Yes,Yes,Yes,No,Yes,Yes,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Nimikoro,Jaiama,Foukor,public Stand post,8.58088095,-11.06075788,425,ay77i7m7,https://akvoflow-110.s3.amazonaws.com/images/52c0c910-08ce-485d-8378-7ceba5f24be8.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,4:No - Broken down,4:Over a year ago,5:More than a year,,5:Damaged Tap,Dry always / Never water,,1:Yes,,,,,2010,World Vision,,1:Community,2:Other community group,2:No,,No,,2,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
East,Kailahun,Jawie,Sowa,Njagbema,Njagbema,7.98647388,-10.84354301,221.6,a6w5v8sz,https://akvoflow-110.s3.amazonaws.com/images/50bea90b-5c68-44ec-a413-19412d9453d7.jpg,2:Protected dug well,1:Hand pump,11:Kardia,,2:No,,4:No - Broken down,4:Over a year ago,5:More than a year,No,1:Damaged Well|2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|6:Damaged Concrete,Seasonal,6,1:Yes,,,,,2007,OXFAM,Non,1:Community,2:Other community group,2:No,,No,,45,No,,,,,,5:The toilet smells bad,2:Water is not available,1:No device present,5:None
East,Kono,Nimiyama,Njaifeh,Jaima,Tap,8.54057586,-11.24403438,321,awcjjxiw,https://akvoflow-110.s3.amazonaws.com/images/85c82b5b-44c7-462b-817f-0964f4e57609.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,2:Less than a week,,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|5:Damaged Tap|6:Damaged Concrete,Seasonal,1,1:Yes,,"4:Yes, Flat rate (LE/HH/month)","1:Good, practically always",1:Crystal clear,2015,Community,,8:Private Individual,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,8,Yes,No,Yes,No,Yes,No,1:Visible faecal residues around the drop hole or basin|2:Visible faecal residues on the floor-wall or door,2:Water is not available,1:No device present,5:None
