District,Chiefdom,Section,Community,Community Name,7430032|Water point Name,2420047|Latitude,--GEOLON--|Longitude,--GEOELE--|Elevation,--GEOCODE--|Geo Code,Photo,|Type of water point,Extraction system type,Pump type,Number of taps at this point,Are you able to measure the depth of well?,Measure the depth of the well (in metres),Water point Functionality,When did the water point break down?,"Last time the water point broke down, how long did it take to repair?",Is/was this point monthly or regularly chlorinated?,Does this Water point have any damage?,Is water available throughout the year?,"During the seasonal drought of the well, how long is it not available? (months)",Is/was this point used for drinking water,Why is this point not used for drinking water?,Is the water paid for at this point?,How reliable is the water point?,Is the water clean or is there a quality problem?,Year of construction,Installer / implementing agency,Others Installer / implementing agency,Who owns the water point?,Who is maintaining the water point (routine repairs)?,Is there a WASH management committee?,Is the WASH management committee functioning?,Is there a trained mechanic available at this point?,Were trained mechanics provided with toolkits?,How many minutes does it take to reach the nearest spare part supplier?,Has the community been declared ODF?,Do you think the community is still ODF?,Are there functioning latrines in this village?,Do the latrines have handwashing facilities?,Are there trained natural ODF leaders in this community?,Are the trained natural ODF leaders performing their role effectively?,Observations about toilet,Observe presence of water at the specific place for hand washing,Observe what device is present for hand washing,Record if soap or detergent is present at the specific place for hand washing
West ,Western Urban,West III,,pipeline/wilkinson,10F UN Drive,8.47472121,-13.27408523,106,atbn0yo4,https://akvoflow-110.s3.amazonaws.com/images/f02e2f2f-2e6e-4906-a2ed-25fe2c39dac3.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2009,Private,,8:Private Individual,3:Privat owner,3:Unknown,,No,,45,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,Sattia/Tombo,tombo community,tombo community,8.21271957,-13.10264087,70,ahabmkcy,https://akvoflow-110.s3.amazonaws.com/images/bd40253f-d2f9-4ae5-8c25-ea6a899da6e1.jpg,1:Protected spring,,,,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Seasonal,3,1:Yes,,"2:Yes, Per jerrican 20L",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2012,DFID,DFID,5:School,2:Other community group,2:No,,No,,50,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Deep Eye Water/Devil Hole,Deep Eye Water,Deep Eye Hand Pump,8.35760786,-13.08303513,82.2,anxy045q,https://akvoflow-110.s3.amazonaws.com/images/3f055ff3-8ff6-4d49-b686-4b998a7e546b.jpg,2:Protected dug well,1:Hand pump,6:PB Mark II,,2:No,,1:Yes – Functional (and in use),,6:I don't know,Yes,9:No Damages,Always water,,1:Yes,,"2:Yes, Per jerrican 20L","1:Good, practically always",1:Crystal clear,2013,Community,WARDC),1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,45,Don't know,,,,,,7:No toilet in household / not applicable,1:Water is available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Deep Eye Water/Devil Hole,Devil hold,555 section devil hold,8.363041666666668,-13.086531666666668,174.8,ao6xvx9t,https://akvoflow-110.s3.amazonaws.com/images/f53c3eec-adcb-489e-aee1-c125f0508880.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,2:Damaged Apron,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",OTHER:null,2009,Private,private,8:Private Individual,3:Privat owner,3:Unknown,,Unknown,,10,Don't know,,,,,,6:Toilet looks good,1:Water is available,4:Sink,1:Bar soap
West ,Western Rural ,York Rural,York,York,public tap,8.28468471,-13.17966126,67.4,aklcj9p0,https://akvoflow-110.s3.amazonaws.com/images/c7f85a59-1654-4ecf-a800-61596ee190be.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,13,,,4:No - Broken down,4:Over a year ago,5:More than a year,,3:Damaged Pump|5:Damaged Tap|6:Damaged Concrete,Seasonal,3,1:Yes,,,,,2015,Government,SALWACO,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,160,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Congo Water II,Congo Water,public tapstand,8.45033397,-13.16959743,76,as7awpf3,https://akvoflow-110.s3.amazonaws.com/images/1395215a-b190-47b8-a308-00857b45ba61.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,2,,,1:Yes – Functional (and in use),,5:More than a year,,2:Damaged Apron|6:Damaged Concrete,Seasonal,10,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2013,GVWC,Indian,1:Community,OTHER:nearby community members,2:No,,No,,70,Don't know,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,West II,Brookfields-Congo,Brookfields,Stadium,8.47966602,-13.24974729,53,atjt53bl,https://akvoflow-110.s3.amazonaws.com/images/914fcab6-5b5b-4756-817a-8e15fa277477.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,18,1:Yes – Functional (and in use),,2:Less than a week,Yes,2:Damaged Apron|4:Damaged Pipe|OTHER:Head wall,Seasonal,3,1:Yes,,"2:Yes, Per jerrican 20L",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2010,Government,communitu,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,30,Yes,Yes,Yes,Yes,Yes,Yes,,,,
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,looking water points thirty five,8.217622686751406,-13.099191895381761,85.7,ahifyecv,https://akvoflow-110.s3.amazonaws.com/images/7a1504db-ee96-44f5-ab32-8470060e36e2.jpg,7:Piped water into dwelling/plot/yard,,,one,,,4:No - Broken down,4:Over a year ago,5:More than a year,,4:Damaged Pipe|5:Damaged Tap,Dry always / Never water,,1:Yes,,,,,2013,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,1:Yes,65,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,York,Johnney o Bay,public tap,8.24230514,-13.15231482,78.1,ain9c7r7,https://akvoflow-110.s3.amazonaws.com/images/e5007aff-c542-49c0-b7ab-ecbe2dda70ff.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,2,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,Government,SALWACO,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,3,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,West I,Ascension Town,Grey bush,Ascension Town water point 1,8.48153364,-13.24922252,89,atmwh5fw,https://akvoflow-110.s3.amazonaws.com/images/0c84041c-dc62-44cb-a74a-3fdf401929db.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2014,Community,,1:Community,2:Other community group,2:No,,Yes,1:Yes,30,No,,,,,,,,,
West ,Western Urban,West II,Brookfields-Congo,stadium,convent,8.47953319,-13.24953585,89,atjleggf,https://akvoflow-110.s3.amazonaws.com/images/d81464ec-f254-4faa-b98e-69cd66c118e4.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,1:Yes,15,1:Yes – Functional (and in use),,4:Over a month,Yes,2:Damaged Apron,Seasonal,3,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2010,CONCERN,none,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,30,Don't know,,,,,,,,,
West ,Western Urban,East II,Foulah Town,Foulah Town,3,8.48643629,-13.22529015,79,atv07joc,https://akvoflow-110.s3.amazonaws.com/images/dccbfe65-2b54-4bce-8782-78271e3956af.jpg,7:Piped water into dwelling/plot/yard,,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,2:Damaged Apron,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2006,Private,GVWC,8:Private Individual,3:Privat owner,2:No,,No,,15,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,2:Detergent (Powder / Liquid / Paste)
West ,Western Urban,East III,Allen Town II,temene town,00 temene town,8.409108817577362,-13.155006933957338,184,aqb46i5a,https://akvoflow-110.s3.amazonaws.com/images/a4e97775-85d8-4951-a709-c4fb2927c526.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,0,,,4:No - Broken down,4:Over a year ago,5:More than a year,,9:No Damages,Dry always / Never water,,1:Yes,,,,,2013,Government,community,1:Community,1:WASH management committee,1:Yes,1:Yes,Yes,1:Yes,180,Yes,Yes,Yes,Yes,Yes,Yes,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Fullah town,indian mac,8.32092684,-13.06993132,59.1,am9a6557,https://akvoflow-110.s3.amazonaws.com/images/eaec93ab-20f3-4793-8bb2-df6dd7fcbe98.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,1:Yes,4,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2015,Private,private,6:Health Facility,3:Privat owner,1:Yes,1:Yes,Yes,1:Yes,1,Don't know,,,,,,6:Toilet looks good|7:No toilet in household / not applicable,2:Water is not available,5:Water kettle/cooler,1:Bar soap
West ,Western Urban,West III,Aberdeen,Aberdeen,construction,8.49859694,-13.28925375,32,auf46nrw,https://akvoflow-110.s3.amazonaws.com/images/9d47b7bd-060f-4950-b470-bb1994ffa8dc.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,4:Over a month,,6:Damaged Concrete,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),1:Crystal clear,2008,Private,,8:Private Individual,3:Privat owner,2:No,,No,,80,Yes,Yes,Yes,No,Yes,Yes,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West I,Kroo Town,Kingtom,six,8.48765718,-13.24191525,60,atx0uflv,https://akvoflow-110.s3.amazonaws.com/images/8ef7e1b8-6ba9-47ea-b877-4aa3fd9c3c61.jpg,6:Public tap/standpipe (stand-alone or water kiosk,OTHER:run through tap,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,2:Reasonable (< 7 days per month no supply),1:Crystal clear,2014,Community,GVWC,1:Community,2:Other community group,2:No,,Yes,1:Yes,40,No,,,,,,7:No toilet in household / not applicable,1:Water is available,3:Bucket,2:Detergent (Powder / Liquid / Paste)
West ,Western Rural ,Waterloo Rural,Jui-Grafton,kossoh town,college of Medicine,8.38660182,-13.14475728,63,ap9wl6yf,https://akvoflow-110.s3.amazonaws.com/images/b6b48264-b150-4264-8a7e-9c3f21894dc9.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,2:Yes – Functional (but not in use),,3:Over a week,Yes,3:Damaged Pump|4:Damaged Pipe,Seasonal,2,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),,2009,"Institution (school, health facility)",,7:Other Institution,8:Other Institution,2:No,,No,,45,Don't know,,,,,,7:No toilet in household / not applicable,1:Water is available,2:Tap,1:Bar soap
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Bassa Town,indian mac,8.32467784,-13.06629523,63.5,amfhfoyu,https://akvoflow-110.s3.amazonaws.com/images/d03a0a56-8369-467c-8f69-b9ef67e62839.jpg,2:Protected dug well,1:Hand pump,4:India Mark,,2:No,,1:Yes – Functional (and in use),,4:Over a month,No,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Other,Islamic AGency,5:School,6:School,1:Yes,1:Yes,Yes,1:Yes,3,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad|6:Toilet looks good,2:Water is not available,3:Bucket,1:Bar soap
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Samuel town,Samuel town,8.30320224,-13.07433603,46,alfz6187,https://akvoflow-110.s3.amazonaws.com/images/215da488-488b-440e-9b9f-455f19ffdb0d.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2003,Private,private,8:Private Individual,3:Privat owner,2:No,,No,,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,Tombo water points twenty two,8.217880393248656,-13.098342148721818,-28.2,ahivfo2v,https://akvoflow-110.s3.amazonaws.com/images/a29b6bed-52f1-4455-b803-97382be1b21f.jpg,7:Piped water into dwelling/plot/yard,,,One,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,1:Yes,30,No,,,,,,3:Visible used anal cleaning material(e.g. Toilet paper)|4:Surface flow of sewage|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Lumley,lumley,public,8.47993317,-13.24958164,72,atk97snj,https://akvoflow-110.s3.amazonaws.com/images/690f9076-766d-4bd2-83ac-8a4a60303a23.jpg,1:Protected spring,,,,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Seasonal,3,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2010,Community,community,1:Community,4:SALWACO,1:Yes,1:Yes,Yes,1:Yes,60,Yes,Yes,Yes,Yes,Yes,Yes,,,,
West ,Western Urban,East II,Foulah Town,Foulah Town,2,8.48635457,-13.22516979,58,atuvg2u3,https://akvoflow-110.s3.amazonaws.com/images/37e48c09-79bc-41bb-92c0-1a5093bc23e6.jpg,7:Piped water into dwelling/plot/yard,,,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,,2:Damaged Apron|6:Damaged Concrete,Dry always / Never water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),1:Crystal clear,2015,Private,GVWC,8:Private Individual,3:Privat owner,2:No,,No,,12,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Urban,East II,Magazine,MAGAZINE,MAGAZINE,8.48935198,-13.22452466,66,atzu24b9,https://akvoflow-110.s3.amazonaws.com/images/7cb12ab2-fc8e-40da-bcf7-f5c7a5d73b64.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,1:Water point has never broken down,,9:No Damages,Dry always / Never water,,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),,2004,GVWC,GUMA,8:Private Individual,3:Privat owner,1:Yes,1:Yes,Yes,1:Yes,15,No,,,,,,5:The toilet smells bad,1:Water is available,5:Water kettle/cooler,1:Bar soap
West ,Western Urban,West III,,Murray Town,Olorshoroh,8.48832592,-13.26089112,45,aty4qha8,https://akvoflow-110.s3.amazonaws.com/images/d53b4fa1-1351-493f-8083-90a0eea7daeb.jpg,8:Unprotected spring,,,0,,,1:Yes – Functional (and in use),,6:I don't know,No,,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2001,Community,,1:Community,2:Other community group,3:Unknown,,,,0,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,East II,Foulah Town,Fuolah Town,10,8.486525416374207,-13.224685192108154,61,atv5kg46,https://akvoflow-110.s3.amazonaws.com/images/4c01c842-a93e-4708-a9a1-3b06d586d254.jpg,6:Public tap/standpipe (stand-alone or water kiosk,OTHER:run through tap,,one,,,1:Yes – Functional (and in use),,5:More than a year,,9:No Damages,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",2:Reasonable (< 7 days per month no supply),1:Crystal clear,1991,Community,GVWC,1:Community,2:Other community group,2:No,,No,,20,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Urban,West III,Lumley,Lumley,122 Regent Road /Magbosi,8.4501717,-13.26046524,67,as71dsfw,https://akvoflow-110.s3.amazonaws.com/images/40871a55-d810-47b6-a582-d4eca61fcfd8.jpg,8:Unprotected spring,,,no taps,,,1:Yes – Functional (and in use),,6:I don't know,No,,Always water,,2:No,because of colouration(brownish)),1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2011,Private,,8:Private Individual,3:Privat owner,2:No,,,,5,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Congo Water I,Hill top congowater 1,18 H upper newstead lane wellington watwer point,8.452739221248619,-13.18063487672178,270.1,asb9sqou,https://akvoflow-110.s3.amazonaws.com/images/20a4be7f-7cb4-44fd-9a6c-7a0e0d57f0c5.jpg,2:Protected dug well,1:Hand pump,8:Unidentified,,2:No,,1:Yes – Functional (and in use),,4:Over a month,Yes,2:Damaged Apron|3:Damaged Pump|4:Damaged Pipe|7:Damaged Tank|OTHER:no fence and drainage,Always water,,2:No,quality reliability,1:No payment – its free,"1:Good, practically always","2:Coloured (e.g. whitish, brown, green)",2007,Private,none,8:Private Individual,3:Privat owner,2:No,,No,,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Pipeline/Wilkinson,Pipeline/Wilkinson Road,11E Pipeline,8.48139201,-13.2678124,87,atmo5346,https://akvoflow-110.s3.amazonaws.com/images/e1805fe2-ceda-4326-a3d3-4cc0f3bc1656.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,5:More than a year,,9:No Damages,Dry always / Never water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),,2009,Private,,8:Private Individual,3:Privat owner,2:No,,No,,35,Yes,Yes,No,,Yes,Yes,6:Toilet looks good,1:Water is available,3:Bucket,1:Bar soap
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Russell,Tap water,8.24132806,-13.08251566,130,ailmzpxl,https://akvoflow-110.s3.amazonaws.com/images/16511526-61a5-4deb-8528-321254c0f868.jpg,6:Public tap/standpipe (stand-alone or water kiosk,1:Hand pump,2:Bucket,9,,,2:Yes – Functional (but not in use),,4:Over a month,,4:Damaged Pipe|8:Damaged Reservoir,Seasonal,3,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),,2009,Government,NacsA,1:Community,11:No management,1:Yes,2:No,Volunteer Plumber,,25,No,,,,,,7:No toilet in household / not applicable,2:Water is not available,5:Water kettle/cooler,5:None
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,Tombo looking town water points twenty six,8.218522449820503,-13.098730034249451,68.9,ahjxjesr,https://akvoflow-110.s3.amazonaws.com/images/8af24b0b-bc4a-47a0-82af-ae7cd475d327.jpg,7:Piped water into dwelling/plot/yard,,,One,,,1:Yes – Functional (and in use),,5:More than a year,,2:Damaged Apron|6:Damaged Concrete,Seasonal,12,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2011,Private,private,8:Private Individual,3:Privat owner,1:Yes,1:Yes,Yes,1:Yes,45,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,kerry Town,Stand pump,8.26934525,-13.08811981,82.4,ajvz8b0h,https://akvoflow-110.s3.amazonaws.com/images/911d4fd5-688b-4666-8cd4-70f3ae17acc5.jpg,2:Protected dug well,5:Gravity,,,2:No,,4:No - Broken down,4:Over a year ago,6:I don't know,No,3:Damaged Pump,Dry always / Never water,,1:Yes,,,,,2012,Government,SALWACO,1:Community,4:SALWACO,3:Unknown,,Unknown,,3,No,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Mayenkineh,Mayenkineh,Masjid Marcus water point,8.432005570406199,-13.157599243893415,100.9,arczl5h3,https://akvoflow-110.s3.amazonaws.com/images/ae0eed58-02bc-43af-a333-949ebc2d192b.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,2:No,,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,9:No Damages,Seasonal,2,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2006,Private,none,8:Private Individual,3:Privat owner,2:No,,No,,10,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Lumpa,lumpa community,lumpa village,8.32689267,-13.05217355,45,amj5lx5l,https://akvoflow-110.s3.amazonaws.com/images/d0c7ac9e-6c81-4ea6-a053-f25b55749667.jpg,2:Protected dug well,1:Hand pump,9:India Mark II,,2:No,,5:No - Still under construction,,1:Water point has never broken down,Unkown,6:Damaged Concrete,Dry always / Never water,,9999:Uknown,,,,,2016,Religious Group,Mr Jabbie,1:Community,2:Other community group,2:No,,Yes,1:Yes,28,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Waterloo Rural,Waterloo Lumpa,lumpa community,lumpa village,8.32696814,-13.05124681,50,amj9ryds,https://akvoflow-110.s3.amazonaws.com/images/19c237da-5fbf-4347-a2c4-c5dd64bd1060.jpg,1:Protected spring,,,,,,1:Yes – Functional (and in use),,4:Over a month,,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2015,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,1:Yes,30,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Rural ,Mountain Rural,Leicester,Leixester,Leicester,8.463756666666665,-13.218616666666666,425.9,asthwfmi,https://akvoflow-110.s3.amazonaws.com/images/f5d66c3e-69c0-47b5-831f-825e88d08eaa.jpg,2:Protected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,1:Yes,20,1:Yes – Functional (and in use),,1:Water point has never broken down,No,9:No Damages,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,1984,Private,Private,8:Private Individual,3:Privat owner,3:Unknown,,Unknown,,160,Don't know,,,,,,6:Toilet looks good,1:Water is available,4:Sink,1:Bar soap
West ,Western Urban,East III,Congo Water I,Hill top Congowater 1,Lansana Bayoh water point,8.452699196662016,-13.18129578787763,266.8,asb7f09w,https://akvoflow-110.s3.amazonaws.com/images/1fcede3c-326b-46d4-b789-2e6de369ed7e.jpg,9:Unprotected dug well,"7:Hand manual (e.g. rope pump, rope & bucket)",,,1:Yes,15,1:Yes – Functional (and in use),,1:Water point has never broken down,Yes,OTHER:no fence,Always water,,2:No,whitesh,1:No payment – its free,3:Insufficient (> 7 days per month no supply),"2:Coloured (e.g. whitish, brown, green)",2013,,private,8:Private Individual,3:Privat owner,2:No,,,,5,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,2:Detergent (Powder / Liquid / Paste)
West ,Western Rural ,Waterloo Rural,Waterloo Benguema,Tombo,Bucket tap,8.21403916,-13.09863685,72.9,ahci7s6i,https://akvoflow-110.s3.amazonaws.com/images/de4acebb-741c-4caa-bf30-4e85ef79c1b4.jpg,6:Public tap/standpipe (stand-alone or water kiosk,3:Surface pump,2:Bucket,4,,,4:No - Broken down,4:Over a year ago,5:More than a year,,3:Damaged Pump|5:Damaged Tap,Dry always / Never water,,9999:Uknown,,,,,2014,Government,SALWACO,7:Other Institution,8:Other Institution,3:Unknown,,Unknown,,2,Don't know,,,,,,1:Visible faecal residues around the drop hole or basin|5:The toilet smells bad,2:Water is not available,1:No device present,5:None
West ,Western Rural ,York Rural,Sattia/Tombo,Tombo,krio town water points thirteen,8.219729967765538,-13.097781285380888,50.4,ahlwzfdt,https://akvoflow-110.s3.amazonaws.com/images/985a0d92-b6f9-4872-b791-d624f1b140af.jpg,5:Sand/Sub-surface dam (with well or standpipe),"7:Hand manual (e.g. rope pump, rope & bucket)",,one,,,1:Yes – Functional (and in use),,1:Water point has never broken down,No,2:Damaged Apron,Always water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2016,Private,private,8:Private Individual,3:Privat owner,2:No,,Yes,1:Yes,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,East III,Allen Town II,temene town,22 temene town,8.406728231348097,-13.154623713344336,88.6,aq76hc62,https://akvoflow-110.s3.amazonaws.com/images/bb1b5922-d91d-433a-9c3a-eabb57fe5042.jpg,6:Public tap/standpipe (stand-alone or water kiosk,5:Gravity,,1,,,1:Yes – Functional (and in use),,4:Over a month,,8:Damaged Reservoir,Dry always / Never water,,1:Yes,,1:No payment – its free,"1:Good, practically always",1:Crystal clear,2013,Government,community,1:Community,1:WASH management committee,1:Yes,1:Yes,No,,180,Yes,Yes,Yes,No,Yes,Yes,1:Visible faecal residues around the drop hole or basin|6:Toilet looks good,1:Water is available,1:No device present,5:None
West ,Western Urban,West II,CongoTown,Congo Town,59 L Congo Town,8.48369333,-13.25535109,-16,atqh2s5l,https://akvoflow-110.s3.amazonaws.com/images/583bb1c7-1686-474d-83f7-ac06c95cf51c.jpg,7:Piped water into dwelling/plot/yard,,,1,,,1:Yes – Functional (and in use),,5:More than a year,,2:Damaged Apron|6:Damaged Concrete,Always water,,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),1:Crystal clear,2015,Private,,1:Community,2:Other community group,2:No,,No,,45,No,,,,,,6:Toilet looks good,1:Water is available,3:Bucket,3:Liquid soap
West ,Western Urban,West III,Aberdeen,Aberdeen,16 Oliver Street,8.49412567,-13.28155093,36,au7q1wb3,https://akvoflow-110.s3.amazonaws.com/images/5159d317-e473-47b4-9602-77291a27f1de.jpg,7:Piped water into dwelling/plot/yard,,,1,,,2:Yes – Functional (but not in use),,5:More than a year,,2:Damaged Apron,Always water,,1:Yes,,"4:Yes, Flat rate (LE/HH/month)",3:Insufficient (> 7 days per month no supply),,2014,Private,,8:Private Individual,3:Privat owner,2:No,,No,,60,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
West ,Western Urban,West III,Lumley,Lumley,Sheriff Drive,8.4500872,-13.26029963,66,as6w0vzu,https://akvoflow-110.s3.amazonaws.com/images/819d9c53-774b-4424-a1ec-296fe31c19dc.jpg,2:Protected dug well,2:Submersible pump,,,2:No,,1:Yes – Functional (and in use),,6:I don't know,No,9:No Damages,Seasonal,4,1:Yes,,1:No payment – its free,3:Insufficient (> 7 days per month no supply),1:Crystal clear,2012,Private,,8:Private Individual,3:Privat owner,2:No,,Yes,2:No,120,No,,,,,,6:Toilet looks good,2:Water is not available,1:No device present,5:None
